Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Tset,Tamb
9.527551962,3.315068164,3.474310995,37.60127278,53.73253254,25.87654363,15.55586143,12.08023946,11.30785801,100,3377.866374,7.283103586,12,30
9.527545161,3.315290216,3.476216698,37.60124594,53.73039072,25.87847279,15.55716976,12.07964473,11.30958113,100,3377.537881,7.283576865,12,30
9.527538527,3.315511913,3.478119384,37.60121975,53.72825334,25.88040013,15.55847578,12.07905038,11.31130226,100,3377.210053,7.284049392,12,30
9.527532053,3.315733246,3.480018941,37.6011942,53.72612066,25.88232565,15.5597798,12.07845684,11.31302141,100,3376.882847,7.284521136,12,30
9.527525733,3.315954203,3.481915272,37.60116927,53.72399286,25.88424936,15.56108216,12.07786453,11.31473858,100,3376.556228,7.284992072,12,30
9.527519563,3.316174779,3.483808295,37.60114494,53.72187012,25.88617125,15.56238316,12.07727387,11.31645377,100,3376.230164,7.285462179,12,30
9.527513536,3.316394967,3.485697949,37.60112118,53.71975254,25.88809133,15.5636831,12.07668522,11.31816696,100,3375.904628,7.285931444,12,30
9.527507647,3.316614765,3.487584188,37.60109797,53.71764018,25.8900096,15.56498222,12.07609891,11.31987815,100,3375.579599,7.286399854,12,30
9.527501891,3.316834172,3.489466987,37.60107529,53.71553306,25.89192608,15.56628075,12.07551523,11.32158732,100,3375.255064,7.286867406,12,30
9.527496264,3.317053189,3.49134634,37.60105312,53.71343115,25.89384075,15.56757887,12.07493441,11.32329444,100,3374.931013,7.2873341,12,30
9.527490761,3.317271818,3.493222257,37.60103145,53.71133439,25.89575362,15.56887672,12.07435661,11.32499951,100,3374.607446,7.287799941,12,30
9.527485381,3.317490066,3.495094766,37.60101027,53.70924267,25.8976647,15.57017439,12.07378195,11.32670249,100,3374.284365,7.288264937,12,30
9.527480121,3.317707938,3.496963909,37.60098955,53.70715586,25.89957399,15.57147193,12.07321048,11.32840337,100,3373.96178,7.288729104,12,30
9.52747498,3.317925442,3.498829738,37.60096929,53.70507381,25.90148149,15.57276935,12.07264219,11.33010212,100,3373.639705,7.289192455,12,30
9.527469957,3.318142585,3.50069232,37.6009495,53.70299635,25.9033872,15.57406662,12.07207703,11.33179873,100,3373.318158,7.289655012,12,30
9.527465054,3.318359378,3.502551725,37.60093015,53.70092329,25.90529113,15.57536365,12.07151489,11.33349317,100,3372.997163,7.290116794,12,30
9.52746027,3.318575829,3.504408032,37.60091127,53.69885443,25.90719328,15.57666036,12.07095562,11.33518544,100,3372.676741,7.290577824,12,30
9.527455608,3.318791948,3.506261321,37.60089285,53.6967896,25.90909364,15.5779566,12.07039904,11.33687551,100,3372.356922,7.291038123,12,30
