Pdis,Psuc,T0,Tc,Tdis,Tret,Tsuc,Tsh,Tsup,CondFan,CprPower,Density,Tamb,Tset
8.96169662506084,2.73423237687435,-1.87342984477965,35.3713096050838,55.2714508873551,14.5223774629151,9.18603752490009,11.0598247089229,4.87983622509608,93.0145511675972,3149.75295078544,6.07124295818703,10,4
8.96184783136692,2.73405150487822,-1.875228469295,35.371919561056,55.2754649054784,14.5221510207163,9.18568080548124,11.0612659941951,4.87912470277962,93.0213284561773,3150.3491430769,6.07084328278516,10,4
8.96199896459783,2.73387077628023,-1.87702575797499,35.3725292155743,55.2794764907102,14.5219251965165,9.18532470405637,11.0627065634562,4.87841404919283,93.0281023952697,3150.94506159886,6.07044392023913,10,4
8.9621500245288,2.73369019081864,-1.87882171326544,35.3731385677372,55.2834856433654,14.5216999868406,9.18496921883616,11.0641464173218,4.87770426159699,93.0348729748573,3151.54070577169,6.07004486998614,10,4
8.96230101093539,2.73350974824058,-1.88061633756075,35.3737476166499,55.2874923635871,14.5214753882258,9.18461434804232,11.0655855563969,4.87699533724282,93.0416401849988,3152.13607502469,6.06964613148319,10,4
8.9624519235958,2.7333294483024,-1.8824096331673,35.3743563614189,55.2914966513513,14.5212513972212,9.18426008988303,11.0670239812096,4.87628727337892,93.0484040157656,3152.73116880296,6.0692477042078,10,4
8.96260276229043,2.73314929076997,-1.88420160230123,35.3749648011616,55.2954985064563,14.5210280103892,9.1839064425302,11.0684616921843,4.87558006725055,93.0551644573509,3153.32598656592,6.06884958765933,10,4
8.96275352680306,2.73296927541864,-1.88599224708395,35.3755729350041,55.299497928526,14.5208052243034,9.18355340410176,11.0698986896141,4.87487371610797,93.0619215000452,3153.92052779031,6.0684517813588,10,4
8.96290421692106,2.73278940203246,-1.8877815695439,35.3761807620861,55.3034949170282,14.5205830355503,9.18320097264331,11.0713349736457,4.8741682171966,93.0686751342901,3154.51479197107,6.06805428484737,10,4
8.96305483243557,2.73260967040398,-1.88956957162321,35.376788281562,55.3074894712728,14.5203614407274,9.18284914611763,11.0727705442665,4.87346356776635,93.0754253506886,3155.10877862325,6.06765709768628,10,4
8.96320537314219,2.73243008033338,-1.89135625517991,35.3773954926015,55.3114815904386,14.520140436444,9.18249792239584,11.0742054012975,4.87275976507215,93.0821721400163,3155.70248728009,6.06726021945466,10,4
8.96335583884076,2.73225063162789,-1.89314162199719,35.378002394392,55.3154712735819,14.5199200193208,9.18214729925216,11.075639544393,4.8720568063751,93.0889154932446,3156.2959174926,6.06686364974852,10,4
8.96350622933538,2.73207132410069,-1.89492567378824,35.3786089861382,55.3194585196624,14.51970018599,9.181797274362,11.0770729730404,4.87135468894439,93.0956554015356,3156.88906883007,6.06646738817817,10,4
8.96365654443465,2.73189215757015,-1.89670841220789,35.3792152670624,55.3234433275568,14.5194809330945,9.18144784530307,11.0785056865699,4.87065341005803,93.1023918562485,3157.48194087754,6.06607143436671,10,4
8.96380678395075,2.73171313185861,-1.89848983885975,35.3798212364042,55.3274256960847,14.5192622572881,9.18109900955875,11.0799376841628,4.86995296700468,93.1091248489357,3158.0745332357,6.06567578794702,10,4
8.96395694770041,2.73153424679173,-1.90026995530832,35.3804268934184,55.3314056240264,14.5190441552352,9.18075076452413,11.0813689648671,4.86925335708423,93.1158543713157,3158.66684551844,6.06528044856044,10,4
8.96410703550354,2.73135550219723,-1.90204876308587,35.3810322373779,55.3353831101461,14.5188266236106,9.18040310751394,11.08279952761,4.8685545776089,93.1225804153099,3159.25887735192,6.0648854158538,10,4
8.96425704718361,2.73117689790428,-1.90382626370439,35.3816372675685,55.3393581532058,14.5186096591,9.18005603577211,11.0842293712183,4.86785662590393,93.1293029729836,3159.85062837183,6.06449068947786,10,4
8.9644069825666,2.73099843374237,-1.90560245866197,35.3822419832905,55.3433307519874,14.518393258399,9.17970954648217,11.0856584944341,4.86715949930806,93.1360220365611,3160.44209822266,6.06409626908491,10,4
8.96455684148157,2.73082010954084,-1.90737734945384,35.382846383854,55.3473009053058,14.5181774182136,9.17936363677853,11.087086895936,4.86646319517342,93.1427375983775,3161.03328655506,6.06370215432726,10,4
8.96470662375951,2.73064192512793,-1.90915093757769,35.3834504685818,55.3512686120266,14.5179621352599,9.17901830375848,11.0885145743562,4.86576771086669,93.1494496509086,3161.62419302504,6.06330834485532,10,4
8.96485632923336,2.73046388033047,-1.91092322454193,35.3840542368045,55.3552338710723,14.5177474062644,9.17867354449396,11.0899415283004,4.86507304376778,93.1561581867167,3162.21481729122,6.06291484031656,10,4
8.96500595773709,2.73028597497313,-1.91269421186996,35.3846576878607,55.3591966814366,14.5175332279637,9.17832935604315,11.0913677563639,4.86437919127053,93.162863198452,3162.80515901446,6.06252164035382,10,4
8.96515550910642,2.73010820887836,-1.91446390110679,35.3852608210927,55.363157042189,14.5173195971046,9.17798573546156,11.0927932571499,4.86368615078152,93.1695646788076,3163.39521785584,6.06212874460496,10,4
8.96530498317727,2.72993058186586,-1.91623229382037,35.3858636358505,55.3671149524825,14.5171065104441,9.17764267981255,11.0942180292819,4.86299391972051,93.1762626205606,3163.98499347601,6.06173615270154,10,4
8.96545437978632,2.72975309375262,-1.91799939160614,35.3864661314844,55.3710704115524,14.5168939647498,9.17730018617681,11.0956420714187,4.8623024955196,93.1829570164938,3164.57448553335,6.06134386426906,10,4
8.9656036987704,2.72957574435272,-1.91976519608698,35.3870683073483,55.3750234187221,14.5166819567993,9.17695825166072,11.0970653822638,4.8616118756226,93.1896478594259,3165.16369368429,6.06095187892601,10,4
8.9657529399664,2.72939853347749,-1.9215297089155,35.3876701627964,55.378973973398,14.5164704833808,9.17661687340359,11.0984879605762,4.86092205748452,93.1963351421827,3165.75261758182,6.06056019628452,10,4
8.96590210321102,2.72922146093544,-1.92329293177204,35.3882716971831,55.3829220750707,14.5162595412934,9.17627604858382,11.0999098051756,4.86023303857127,93.2030188575898,3166.34125687581,6.06016881594995,10,4
8.96605118834063,2.72904452653266,-1.9250548663652,35.3888729098623,55.3868677233048,14.5160491273468,9.17593577442341,11.101330914949,4.85954481635838,93.20969899847,3166.92961121187,6.05977773752169,10,4
8.96620019519135,2.72886773007277,-1.92681551442848,35.3894738001864,55.3908109177436,14.5158392383614,9.17559604819149,11.1027512888519,4.85885738833088,93.2163755576261,3167.5176802327,6.05938696059316,10,4
8.96634912359844,2.7286910713601,-1.92857487772039,35.3900743675069,55.3947516580249,14.5156298711685,9.17525686720654,11.1041709259119,4.85817075197627,93.2230485278549,3168.10546356283,6.05899648475878,10,4
8.96649797339762,2.7285145501864,-1.9303329579929,35.3906746111721,55.3986899441273,14.5154210226102,9.17491822883676,11.1055898251994,4.85748490481137,93.2297179019126,3168.69296087612,6.0586063095843,10,4
8.96664674442283,2.72833816635873,-1.93208975712361,35.3912745305317,55.4026257756433,14.5152126895405,9.17458013050231,11.1070079859604,4.85679984433636,93.2363836725743,3169.28017176796,6.05821643466912,10,4
8.96679543650862,2.72816191967436,-1.9338452768381,35.3918741249286,55.40655915245,14.515004868824,9.17424256967053,11.1084254073404,4.85611556806168,93.2430458325402,3169.867095867,6.05782685959019,10,4
8.96694404948921,2.72798580992186,-1.93559951896043,35.3924733937081,55.4104900746588,14.5147975573363,9.17390554385531,11.109842088631,4.85543207352549,93.2497043745343,3170.45373283795,6.05743758390456,10,4
8.96709258319791,2.72780983690636,-1.93735248540111,35.3930723362141,55.4144185419706,14.5145907519652,9.17356905061723,11.1112580292564,4.85474935824891,93.256359291268,3171.04008226999,6.05704860720565,10,4
8.96724103746843,2.7276340004215,-1.93910417790698,35.3936709517869,55.4183445544178,14.5143844496097,9.17323308755613,11.1126732285242,4.85406741976868,93.2630105754103,3171.62614380081,6.05665992906086,10,4
8.96738941213472,2.72745830026416,-1.94085459833912,35.3942692397686,55.4222681119651,14.5141786471802,9.17289765230947,11.1140876858952,4.85338625562747,93.2696582196513,3172.21191705405,6.05627154904433,10,4
8.96753770703032,2.72728273623179,-1.94260374852746,35.3948671995024,55.4261892145869,14.5139733415988,9.17256274254822,11.1155014008369,4.85270586337458,93.2763022166935,3172.79740165497,6.05588346673115,10,4
8.96768592198934,2.72710730812288,-1.94435163029635,35.3954648303293,55.4301078622588,14.5137685297993,9.17222835597272,11.1169143728446,4.85202624056535,93.2829425592142,3173.38259722945,6.05549568169836,10,4
8.96783405684632,2.72693201573687,-1.9460982454608,35.3960621315928,55.4340240549574,14.5135642087274,9.17189449030781,11.1183266014335,4.85134738476074,93.2895792399197,3173.96750340548,6.05510819352485,10,4
8.96798211143621,2.72675685887463,-1.94784359582587,35.3966591026388,55.4379377926512,14.5133603753401,9.17156114329924,11.1197380861337,4.85066929352917,93.2962122515417,3174.55211981263,6.05472100179245,10,4
8.968130085595,2.72658183733822,-1.94958768318406,35.3972557428141,55.441849075306,14.5131570266059,9.17122831270734,11.1211488264833,4.84999196443914,93.3028415868231,3175.13644608392,6.05433410608551,10,4
8.96827797915912,2.72640695093153,-1.95133050931577,35.3978520514701,55.4457579028677,14.5129541595059,9.17089599630646,11.1225588220231,4.84931539507409,93.3094672385569,3175.72048185525,6.05394750599218,10,4
8.96842579196606,2.72623219945988,-1.9530720759841,35.39844802796,55.4496642752775,14.5127517710321,9.17056419187821,11.1239680722906,4.8486395830177,93.3160891995556,3176.30422676451,6.05356120110395,10,4
8.96857352385435,2.72605758273038,-1.95481238493795,35.399043671641,55.4535681924576,14.5125498581884,9.17023289720964,11.1253765768162,4.84796452586062,93.3227074626782,3176.88768045529,6.05317519101596,10,4
8.96872117466364,2.72588310055176,-1.95655143790935,35.3996389818751,55.4574696543195,14.5123484179907,9.16990211009124,11.126784335119,4.84729022120479,93.3293220208346,3177.47084257429,6.05278947532712,10,4
8.96886874423473,2.72570875273699,-1.95828923661452,35.4002339580283,55.4613686606952,14.5121474474664,9.16957182831328,11.1281913467058,4.84661666665102,93.3359328669806,3178.05371275815,6.05240405364571,10,4
8.96901623240998,2.72553453909258,-1.96002578272777,35.4008285994712,55.4652652116142,14.5119469436546,9.16924204966426,11.129597611041,4.84594385982348,93.3425399941244,3178.63629068688,6.05201892556564,10,4
8.96916363903226,2.72536045943238,-1.9617610779884,35.4014229055812,55.469159306934,14.511746903606,9.16891277192883,11.1310031276527,4.84527179834487,93.3491433953463,3179.21857602106,6.05163409069717,10,4
8.96931096394604,2.72518651357672,-1.96349512406294,35.4020168757373,55.4730509463815,14.5115473243827,9.16858399288844,11.1324078959918,4.84460047983669,93.3557430637481,3179.80056840217,6.0512495486652,10,4
8.96945820699772,2.72501270133905,-1.96522792255405,35.4026105093256,55.4769401298958,14.5113482030584,9.1682557103174,11.1338119154425,4.84392990193595,93.3623389925066,3180.38226750817,6.05086529907913,10,4
8.96960536803436,2.72483902253672,-1.96695947513342,35.4032038057393,55.4808268573321,14.5111495367184,9.16792792198567,11.1352151854508,4.84326006228969,93.3689311748809,3180.96367300986,6.0504813415573,10,4
8.96975244690448,2.72466547698825,-1.96868978343406,35.4037967643745,55.4847111285467,14.5109513224594,9.16760062565754,11.1366177054197,4.8425909585489,93.3755196041608,3181.54478458296,6.05009767572064,10,4
8.96989944345788,2.7244920645133,-1.9704188490777,35.4043893846334,55.4885929433908,14.5107535573899,9.16727381909459,11.1380194747352,4.84192258837942,93.3821042737047,3182.12560190714,6.04971430119258,10,4
8.9700463593624,2.72431876974516,-1.97214667367592,35.4049816659232,55.4924714359474,14.5105562385849,9.16694750506286,11.1394204927705,4.84125493561072,93.3886851769248,3182.70596790815,6.04933118364852,10,4
8.9701932115185,2.72414544876942,-1.97387341016315,35.4055736149764,55.4963387317065,14.5103593627122,9.16662174334772,11.140820915226,4.84058786401857,93.3952623886272,3183.28453891431,6.04894800124034,10,4
8.97033998613774,2.72397220154117,-1.97560049246795,35.4061652998989,55.5002037135462,14.5101629273308,9.16629665743881,11.1422222358157,4.83992143955942,93.401836665543,3183.86365906898,6.04856497566979,10,4
8.97048667848738,2.72379904611615,-1.97732692454792,35.4067566651458,55.5040669924434,14.5099669347397,9.16597235624749,11.1436235819867,4.83925574967935,93.4084073905088,3184.4424825488,6.04818214602139,10,4
8.97063328514726,2.72362599100438,-1.97905252636349,35.4073476916608,55.5079284942931,14.5097713849241,9.16564891818575,11.145024882611,4.83859083779407,93.4149743517872,3185.02089769179,6.04779953041571,10,4
8.97077980355107,2.72345304044241,-1.98077721297619,35.4079383656767,55.5117880963449,14.5095762733949,9.16532638476389,11.1464261311619,4.83792669743178,93.4215373964081,3185.59891621574,6.04741713784728,10,4
8.97092623191826,2.72328019758853,-1.98250094202365,35.4085286768671,55.5156456817081,14.5093815932481,9.16500476323216,11.1478273267875,4.83726329282842,93.4280964096344,3186.17656206405,6.04703497528581,10,4
8.971072569068,2.72310746639074,-1.98422368188267,35.4091186180717,55.5195011307354,14.5091873380709,9.16468403483822,11.1492284451148,4.83660058405928,93.4346513119073,3186.75385109217,6.04665305175307,10,4
8.97121881427286,2.72293485212505,-1.98594539305248,35.4097081845466,55.5233543150273,14.508993503631,9.16436416406401,11.1506294278907,4.83593854342803,93.4412020505173,3187.33079054159,6.04627137942125,10,4
8.97136496721386,2.7227623609444,-1.98766602278658,35.4102973733748,55.5272051013953,14.5088000879373,9.16404510560301,11.1520301868506,4.83527715968665,93.4477485930529,3187.90738376487,6.04588997252853,10,4
8.97151102799479,2.72258999905881,-1.98938550958621,35.4108861832853,55.5310533606327,14.5086070902736,9.16372680815982,11.1534306151892,4.83461643353274,93.4542909253922,3188.48363480851,6.04550884550705,10,4
8.97165699715027,2.72241777204726,-1.99110379137193,35.41147461471,55.5348989756402,14.5084145100453,9.1634092158933,11.1548305995317,4.83395637018356,93.4608290523335,3189.05955066711,6.04512801143107,10,4
8.97180287561113,2.72224568450954,-1.99282081234315,35.4120626698165,55.538741846436,14.5082223460253,9.16309226895061,11.1562300282365,4.83329697364769,93.4673629979613,3189.63514120037,6.04474748123398,10,4
8.97194866462091,2.72207374008916,-1.99453652645195,35.4126503523684,55.5425818903801,14.508030596152,9.16277590423766,11.1576287954026,4.83263824438836,93.4738928040929,3190.21041747115,6.04436726375095,10,4
8.97209436562802,2.7219019416017,-1.99625089717603,35.4132376673888,55.5464190418315,14.5078392577306,9.16246005687799,11.1590268014137,4.83198018005174,93.4804185265427,3190.78539022458,6.04398736598903,10,4
